sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
27664,57134,55090,31751,55810,10496,10496,10752
27664,57134,55090,31751,55810,10496,10496,10752
36624,16943,15155,30983,56066,10752,10496,10496
36624,16943,15155,30983,56066,10752,10496,10496
23568,48430,45106,30471,56322,10496,10240,10496
23568,48430,45106,30471,56322,10496,10240,10496
33552,7983,6963,32007,56066,10752,10496,10752
33552,7983,6963,32007,56066,10752,10496,10752
38160,16175,14387,31495,56322,10752,10496,10752
38160,16175,14387,31495,56322,10752,10496,10752
45840,39471,38707,30983,55810,10752,10496,10752
45840,39471,38707,30983,55810,10752,10496,10752
25872,54062,51506,30727,56066,11008,10496,10752
25872,54062,51506,30727,56066,11008,10496,10752
36112,16431,13619,30727,56066,10496,10752,10752
36112,16431,13619,30727,56066,10496,10752,10752
